Year,Serie,RefArea,Value
2010,Tiempo dedicado al hogar y familia en un día promedio,España,182.0
2010,Tiempo dedicado por las mujeres al hogar y familia en un día promedio,España,247.0
2010,Tiempo dedicado por los hombres al hogar y familia en un día promedio,España,114.0
