Year,Serie,Región,Value
2011,Proporción de viviendas principales con acceso a agua corriente,España,99.84
2011,Proporción de viviendas principales con acceso a agua corriente,Cantabria,99.88
2011,Proporción de viviendas principales que disponen de cuarto de aseo con inodoro,España,99.42
2011,Proporción de viviendas principales que disponen de cuarto de aseo con inodoro,Cantabria,99.4
2011,Proporción de viviendas principales que disponen de baño o ducha,España,99.49
2011,Proporción de viviendas principales que disponen de baño o ducha,Cantabria,99.19
