Year,Serie,RefArea,Value
2016,Proporción de personas entre 18 y 79 años que tienen una cuenta corriente,España,97.12
2021,Proporción de personas entre 18 y 79 años que tienen una cuenta corriente,España,97.99
2016,Proporción de personas entre 18 y 79 años que tienen una cuenta corriente,Cantabria,97.57
2021,Proporción de personas entre 18 y 79 años que tienen una cuenta corriente,Cantabria,98.6
